,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,energy_group,Week,24Hour
48831,24,2020-08-19 15:00:00,3953.664,30.7,4.2,65.0,0.0,1.0,1,1,1911,5,3,15
48832,24,2020-08-19 16:00:00,3988.224,30.7,3.2,67.0,0.0,1.0,1,1,1912,5,3,16
48833,24,2020-08-19 17:00:00,3937.248,30.2,3.4,67.0,0.0,1.0,1,1,1913,5,3,17
48834,24,2020-08-19 18:00:00,3863.808,29.3,2.7,70.0,0.0,1.0,1,1,1914,5,3,18
48835,24,2020-08-19 19:00:00,3852.144,27.8,2.2,78.0,0.0,0.7,1,1,1915,5,3,19
48836,24,2020-08-19 20:00:00,3679.344,26.7,1.6,85.0,0.0,0.0,1,1,1916,5,3,20
48837,24,2020-08-19 21:00:00,3446.928,25.7,1.0,92.0,0.0,0.0,1,1,1917,5,3,21
48838,24,2020-08-19 22:00:00,3386.88,25.0,1.5,96.0,0.0,0.0,1,1,1918,5,3,22
48839,24,2020-08-19 23:00:00,3350.16,24.8,0.1,97.0,0.0,0.0,1,1,1919,5,3,23
48840,24,2020-08-20 00:00:00,3314.736,24.6,0.8,97.0,0.0,0.0,1,1,1920,5,4,0
48841,24,2020-08-20 01:00:00,3262.4640000000004,23.9,0.6,98.0,0.0,0.0,1,1,1921,5,4,1
48842,24,2020-08-20 02:00:00,3321.648,23.7,0.3,100.0,0.0,0.0,1,1,1922,5,4,2
48843,24,2020-08-20 03:00:00,3350.16,23.4,0.9,100.0,0.0,0.0,1,1,1923,5,4,3
48844,24,2020-08-20 04:00:00,3369.168,23.6,1.4,100.0,0.0,0.0,1,1,1924,5,4,4
48845,24,2020-08-20 05:00:00,3396.816,23.9,0.3,100.0,0.0,0.0,1,1,1925,5,4,5
48846,24,2020-08-20 06:00:00,3449.088,24.5,1.2,100.0,0.0,0.0,1,1,1926,5,4,6
48847,24,2020-08-20 07:00:00,3494.448,25.1,1.5,98.0,0.0,0.3,1,1,1927,5,4,7
48848,24,2020-08-20 08:00:00,3640.464,27.1,0.7,83.0,0.0,1.0,1,1,1928,5,4,8
48849,24,2020-08-20 09:00:00,3681.936,27.6,0.7,77.0,0.0,0.8,1,1,1929,5,4,9
48850,24,2020-08-20 10:00:00,3702.24,28.1,0.9,74.0,0.0,0.4,1,1,1930,5,4,10
48851,24,2020-08-20 11:00:00,3773.52,30.1,0.9,70.0,0.0,0.8,1,1,1931,5,4,11
48852,24,2020-08-20 12:00:00,3735.072,30.9,1.3,63.0,0.0,1.0,1,1,1932,5,4,12
48853,24,2020-08-20 13:00:00,3796.848,31.6,1.1,60.0,0.0,1.0,1,1,1933,5,4,13
48854,24,2020-08-20 14:00:00,4007.232,31.8,1.9,61.0,0.0,0.8,1,1,1934,5,4,14
48855,24,2020-08-20 15:00:00,4011.552,32.2,2.3,59.0,0.0,0.9,1,1,1935,5,4,15
48856,24,2020-08-20 16:00:00,4008.096,32.7,2.6,58.0,0.0,1.0,1,1,1936,5,4,16
48857,24,2020-08-20 17:00:00,3964.464,31.8,2.6,65.0,0.0,0.8,1,1,1937,5,4,17
48858,24,2020-08-20 18:00:00,3826.656,29.1,3.3,75.0,0.0,0.7,1,1,1938,5,4,18
48859,24,2020-08-20 19:00:00,3738.96,27.7,2.8,79.0,0.0,0.3,1,1,1939,5,4,19
48860,24,2020-08-20 20:00:00,3594.672,27.1,2.6,82.0,0.0,0.0,1,1,1940,5,4,20
48861,24,2020-08-20 21:00:00,3439.5840000000007,26.2,0.8,85.0,0.0,0.0,1,1,1941,5,4,21
48862,24,2020-08-20 22:00:00,3331.152,25.6,0.9,90.0,0.0,0.0,1,1,1942,5,4,22
48863,24,2020-08-20 23:00:00,3313.8720000000008,25.3,1.5,92.0,0.0,0.0,1,1,1943,5,4,23
48864,24,2020-08-21 00:00:00,3084.9120000000007,25.1,0.7,93.0,0.0,0.0,1,1,1944,5,5,0
48865,24,2020-08-21 01:00:00,3053.808,24.6,0.3,94.0,0.0,0.0,1,1,1945,5,5,1
48866,24,2020-08-21 02:00:00,3190.32,24.2,0.7,95.0,0.0,0.0,1,1,1946,5,5,2
48867,24,2020-08-21 03:00:00,3252.528,24.0,0.0,96.0,0.0,0.0,1,1,1947,5,5,3
48868,24,2020-08-21 04:00:00,3095.28,24.3,0.6,96.0,0.0,0.0,1,1,1948,5,5,4
48869,24,2020-08-21 05:00:00,3097.008,24.7,1.3,94.0,0.0,0.0,1,1,1949,5,5,5
48870,24,2020-08-21 06:00:00,3436.992,24.3,0.5,94.0,0.0,0.0,1,1,1950,5,5,6
48871,24,2020-08-21 07:00:00,3473.28,25.1,2.3,93.0,0.0,0.0,1,1,1951,5,5,7
48872,24,2020-08-21 08:00:00,3655.584,26.3,1.7,89.0,0.0,0.4,1,1,1952,5,5,8
48873,24,2020-08-21 09:00:00,3700.512,28.1,1.7,80.0,0.0,0.7,1,1,1953,5,5,9
48874,24,2020-08-21 10:00:00,3721.248,28.5,1.7,78.0,0.0,0.7,1,1,1954,5,5,10
48875,24,2020-08-21 11:00:00,3975.264,28.8,1.3,77.0,0.0,0.1,1,1,1955,5,5,11
48876,24,2020-08-21 12:00:00,4014.144,29.2,1.7,76.0,0.0,0.2,1,1,1956,5,5,12
48877,24,2020-08-21 13:00:00,4053.456,30.3,1.2,78.0,0.0,0.3,1,1,1957,5,5,13
48878,24,2020-08-21 14:00:00,3978.288,30.1,3.9,77.0,0.0,0.5,1,1,1958,5,5,14
48879,24,2020-08-21 15:00:00,3989.52,31.0,3.9,76.0,0.0,0.9,1,1,1959,5,5,15
48880,24,2020-08-21 16:00:00,3929.472,31.1,3.0,72.0,0.0,0.9,1,1,1960,5,5,16
48881,24,2020-08-21 17:00:00,3903.552,30.4,2.9,72.0,0.0,1.0,1,1,1961,5,5,17
48882,24,2020-08-21 18:00:00,3764.88,29.7,1.9,75.0,0.0,0.9,1,1,1962,5,5,18
48883,24,2020-08-21 19:00:00,3544.56,28.7,1.1,81.0,0.0,0.0,1,1,1963,5,5,19
48884,24,2020-08-21 20:00:00,3400.272,28.2,1.3,83.0,0.0,0.0,1,1,1964,5,5,20
48885,24,2020-08-21 21:00:00,3382.128,27.7,0.7,86.0,0.0,0.0,1,1,1965,5,5,21
48886,24,2020-08-21 22:00:00,3319.488,27.7,0.2,86.0,0.0,0.0,1,1,1966,5,5,22
48887,24,2020-08-21 23:00:00,3332.88,26.4,0.2,93.0,0.0,0.0,1,1,1967,5,5,23
48888,24,2020-08-22 00:00:00,3312.144,27.0,1.1,87.0,0.0,0.0,1,1,1968,5,6,0
48889,24,2020-08-22 01:00:00,3288.816,26.4,0.7,90.0,0.0,0.0,1,1,1969,5,6,1
48890,24,2020-08-22 02:00:00,3146.688,26.4,0.7,89.0,0.0,0.0,1,1,1970,5,6,2
48891,24,2020-08-22 03:00:00,3192.48,26.3,1.0,87.0,0.0,0.0,1,1,1971,5,6,3
48892,24,2020-08-22 04:00:00,3160.512,25.7,0.7,89.0,0.0,0.0,1,1,1972,5,6,4
48893,24,2020-08-22 05:00:00,3192.9120000000007,25.9,1.3,87.0,0.0,0.0,1,1,1973,5,6,5
48894,24,2020-08-22 06:00:00,3206.736,25.6,2.1,88.0,0.0,0.0,1,1,1974,5,6,6
48895,24,2020-08-22 07:00:00,3186.432,25.7,1.2,88.0,0.0,0.0,1,1,1975,5,6,7
48896,24,2020-08-22 08:00:00,3174.768,26.5,2.0,85.0,0.0,0.0,1,1,1976,5,6,8
48897,24,2020-08-22 09:00:00,3199.3920000000007,26.3,2.6,86.0,0.0,0.0,1,1,1977,5,6,9
48898,24,2020-08-22 10:00:00,3203.28,27.3,2.3,84.0,0.0,0.0,1,1,1978,5,6,10
48899,24,2020-08-22 11:00:00,3227.472,27.8,1.3,82.0,0.0,0.0,1,1,1979,5,6,11
48900,24,2020-08-22 12:00:00,3223.152,28.5,2.0,80.0,0.0,0.0,1,1,1980,5,6,12
48901,24,2020-08-22 13:00:00,3260.304,28.4,3.1,78.0,0.0,0.1,1,1,1981,5,6,13
48902,24,2020-08-22 14:00:00,3261.168,24.0,1.5,93.0,0.0,0.2,1,1,1982,5,6,14
48903,24,2020-08-22 15:00:00,3159.216,23.9,1.6,96.0,2.9,0.0,1,1,1983,5,6,15
48904,24,2020-08-22 16:00:00,3186.864,25.8,0.9,88.0,0.0,0.4,1,1,1984,5,6,16
48905,24,2020-08-22 17:00:00,3171.312,26.4,0.4,85.0,0.0,0.1,1,1,1985,5,6,17
48906,24,2020-08-22 18:00:00,3123.36,24.2,2.3,96.0,7.7,0.0,1,1,1986,5,6,18
48907,24,2020-08-22 19:00:00,3077.568,23.1,1.4,98.0,4.5,0.0,1,1,1987,5,6,19
48908,24,2020-08-22 20:00:00,3056.4,22.3,1.0,99.0,7.7,0.0,1,1,1988,5,6,20
48909,24,2020-08-22 21:00:00,3110.4,22.6,0.7,100.0,2.4,0.0,1,1,1989,5,6,21
48910,24,2020-08-22 22:00:00,3134.16,22.5,0.4,100.0,5.0,0.0,1,1,1990,5,6,22
48911,24,2020-08-22 23:00:00,3095.28,22.5,0.6,100.0,0.0,0.0,1,1,1991,5,6,23
48912,24,2020-08-23 00:00:00,2921.616,22.6,1.1,100.0,0.0,0.0,1,1,1992,5,0,0
48913,24,2020-08-23 01:00:00,2882.304,22.3,1.5,100.0,0.0,0.0,1,1,1993,5,0,1
48914,24,2020-08-23 02:00:00,2874.0959999999995,22.5,0.6,100.0,0.0,0.0,1,1,1994,5,0,2
48915,24,2020-08-23 03:00:00,2872.368,22.1,0.4,100.0,0.0,0.0,1,1,1995,5,0,3
48916,24,2020-08-23 04:00:00,2876.256,22.2,0.1,100.0,0.0,0.0,1,1,1996,5,0,4
48917,24,2020-08-23 05:00:00,2893.536,22.1,0.3,100.0,0.0,0.0,1,1,1997,5,0,5
48918,24,2020-08-23 06:00:00,2928.0959999999995,21.8,0.4,100.0,0.0,0.0,1,1,1998,5,0,6
48919,24,2020-08-23 07:00:00,2954.88,22.7,0.9,100.0,0.0,0.0,1,1,1999,5,0,7
48920,24,2020-08-23 08:00:00,2919.024000000001,23.6,0.9,97.0,0.0,0.0,1,1,2000,5,0,8
48921,24,2020-08-23 09:00:00,2900.88,25.4,1.4,89.0,0.0,0.8,1,1,2001,5,0,9
48922,24,2020-08-23 10:00:00,2887.488,26.5,1.8,81.0,0.0,1.0,1,1,2002,5,0,10
48923,24,2020-08-23 11:00:00,2898.72,27.4,0.8,80.0,0.0,0.3,1,1,2003,5,0,11
48924,24,2020-08-23 12:00:00,2846.88,28.7,2.4,72.0,0.0,0.9,1,1,2004,5,0,12
48925,24,2020-08-23 13:00:00,3013.2,29.1,2.4,65.0,0.0,0.9,1,1,2005,5,0,13
48926,24,2020-08-23 14:00:00,3132.432,29.5,2.4,65.0,0.0,1.0,1,1,2006,5,0,14
48927,24,2020-08-23 15:00:00,3135.024000000001,29.6,3.4,62.0,0.0,1.0,1,1,2007,5,0,15
48928,24,2020-08-23 16:00:00,3147.12,30.0,3.4,62.0,0.0,1.0,1,1,2008,5,0,16
48929,24,2020-08-23 17:00:00,3161.808,29.4,3.1,62.0,0.0,1.0,1,1,2009,5,0,17
48930,24,2020-08-23 18:00:00,3114.288,29.1,1.9,65.0,0.0,0.5,1,1,2010,5,0,18
48931,24,2020-08-23 19:00:00,2963.52,27.5,1.5,71.0,0.0,0.7,1,1,2011,5,0,19
48932,24,2020-08-23 20:00:00,2908.224,25.8,1.1,78.0,0.0,0.0,1,1,2012,5,0,20
48933,24,2020-08-23 21:00:00,2911.248,24.9,0.9,84.0,0.0,0.0,1,1,2013,5,0,21
48934,24,2020-08-23 22:00:00,2928.96,24.5,0.1,88.0,0.0,0.0,1,1,2014,5,0,22
48935,24,2020-08-23 23:00:00,2953.5840000000007,24.4,0.3,89.0,0.0,0.0,1,1,2015,5,0,23
48936,24,2020-08-24 00:00:00,2992.032,23.6,0.2,93.0,0.0,0.0,1,1,2016,5,1,0
48937,24,2020-08-24 01:00:00,2921.616,23.1,0.1,95.0,0.0,0.0,1,1,2017,5,1,1
48938,24,2020-08-24 02:00:00,2916.864,22.8,0.5,95.0,0.0,0.0,1,1,2018,5,1,2
48939,24,2020-08-24 03:00:00,2907.36,22.8,0.0,98.0,0.0,0.0,1,1,2019,5,1,3
48940,24,2020-08-24 04:00:00,2962.224,24.1,1.5,88.0,0.0,0.0,1,1,2020,5,1,4
48941,24,2020-08-24 05:00:00,2971.728,23.7,0.2,91.0,0.0,0.0,1,1,2021,5,1,5
48942,24,2020-08-24 06:00:00,3071.088,24.1,0.1,91.0,0.0,0.0,1,1,2022,5,1,6
48943,24,2020-08-24 07:00:00,3201.12,25.2,0.3,86.0,0.0,0.4,1,1,2023,5,1,7
48944,24,2020-08-24 08:00:00,3330.288,26.7,1.9,77.0,0.0,1.0,1,1,2024,5,1,8
48945,24,2020-08-24 09:00:00,3669.84,27.6,2.4,74.0,0.0,1.0,1,1,2025,5,1,9
48946,24,2020-08-24 10:00:00,3662.064,29.0,2.4,68.0,0.0,1.0,1,1,2026,5,1,10
48947,24,2020-08-24 11:00:00,3646.08,29.7,2.9,67.0,0.0,1.0,1,1,2027,5,1,11
48948,24,2020-08-24 12:00:00,3637.008,30.9,3.0,68.0,0.0,1.0,1,1,2028,5,1,12
48949,24,2020-08-24 13:00:00,3649.104,31.1,4.2,62.0,0.0,0.9,1,1,2029,5,1,13
48950,24,2020-08-24 14:00:00,3805.92,30.5,3.6,67.0,0.0,0.6,1,1,2030,5,1,14
48951,24,2020-08-24 15:00:00,3987.36,31.4,4.4,61.0,0.0,1.0,1,1,2031,5,1,15
48952,24,2020-08-24 16:00:00,4004.64,31.3,3.8,63.0,0.0,1.0,1,1,2032,5,1,16
48953,24,2020-08-24 17:00:00,4005.504,31.4,3.1,64.0,0.0,1.0,1,1,2033,5,1,17
48954,24,2020-08-24 18:00:00,3858.192,30.1,2.7,69.0,0.0,1.0,1,1,2034,5,1,18
48955,24,2020-08-24 19:00:00,3725.568,29.2,1.0,72.0,0.0,0.6,1,1,2035,5,1,19
48956,24,2020-08-24 20:00:00,3437.4240000000004,28.0,0.1,79.0,0.0,0.0,1,1,2036,5,1,20
48957,24,2020-08-24 21:00:00,3411.072,27.6,0.1,82.0,0.0,0.0,1,1,2037,5,1,21
48958,24,2020-08-24 22:00:00,3356.208,27.5,0.4,84.0,0.0,0.0,1,1,2038,5,1,22
48959,24,2020-08-24 23:00:00,3422.736,27.2,0.4,84.0,0.0,0.0,1,1,2039,5,1,23
55080,28,2020-06-01 00:00:00,1355.5079999999996,18.3,2.5,94.0,0.0,0.0,1,0,0,5,1,0
55081,28,2020-06-01 01:00:00,1196.748,18.8,2.3,89.0,0.0,0.0,1,0,1,5,1,1
55082,28,2020-06-01 02:00:00,1123.848,19.0,3.2,86.0,0.0,0.0,1,0,2,5,1,2
55083,28,2020-06-01 03:00:00,1064.124,19.0,4.1,85.0,0.0,0.0,1,0,3,5,1,3
55084,28,2020-06-01 04:00:00,1175.256,18.9,3.9,87.0,0.0,0.0,1,0,4,5,1,4
55085,28,2020-06-01 05:00:00,1063.044,18.8,3.3,89.0,0.0,0.0,1,0,5,5,1,5
55086,28,2020-06-01 06:00:00,1272.996,18.6,2.4,91.0,0.0,0.0,1,0,6,5,1,6
55087,28,2020-06-01 07:00:00,1420.848,19.2,5.2,87.0,0.0,0.0,1,0,7,5,1,7
55088,28,2020-06-01 08:00:00,1754.352,20.6,2.5,81.0,0.0,0.0,1,0,8,5,1,8
55089,28,2020-06-01 09:00:00,2006.208,22.7,2.6,72.0,0.0,0.7,1,0,9,5,1,9
55090,28,2020-06-01 10:00:00,2094.444,24.4,1.8,69.0,0.0,1.0,1,0,10,5,1,10
55091,28,2020-06-01 11:00:00,2118.42,24.4,3.2,69.0,0.0,1.0,1,0,11,5,1,11
55092,28,2020-06-01 12:00:00,2087.424,23.0,3.4,76.0,0.0,1.0,1,0,12,5,1,12
55093,28,2020-06-01 13:00:00,2131.272,23.4,4.7,73.0,0.0,1.0,1,0,13,5,1,13
55094,28,2020-06-01 14:00:00,2275.992,24.8,5.8,64.0,0.0,1.0,1,0,14,5,1,14
55095,28,2020-06-01 15:00:00,2142.828,25.0,6.6,64.0,0.0,1.0,1,0,15,5,1,15
55096,28,2020-06-01 16:00:00,2176.956,24.8,6.7,65.0,0.0,1.0,1,0,16,5,1,16
55097,28,2020-06-01 17:00:00,2121.444,24.8,6.1,60.0,0.0,1.0,1,0,17,5,1,17
55098,28,2020-06-01 18:00:00,2008.476,24.0,4.1,62.0,0.0,1.0,1,0,18,5,1,18
55099,28,2020-06-01 19:00:00,1979.532,24.2,4.7,55.0,0.0,0.9,1,0,19,5,1,19
55100,28,2020-06-01 20:00:00,1903.176,23.0,1.3,56.0,0.0,0.0,1,0,20,5,1,20
55101,28,2020-06-01 21:00:00,1746.36,22.9,2.2,43.0,0.0,0.0,1,0,21,5,1,21
55102,28,2020-06-01 22:00:00,1506.4920000000004,22.2,2.2,44.0,0.0,0.0,1,0,22,5,1,22
55103,28,2020-06-01 23:00:00,1285.2,21.3,1.7,41.0,0.0,0.0,1,0,23,5,1,23
55104,28,2020-06-02 00:00:00,1136.484,21.1,2.3,42.0,0.0,0.0,1,0,24,5,2,0
55105,28,2020-06-02 01:00:00,1076.328,20.8,4.0,42.0,0.0,0.0,1,0,25,5,2,1
55106,28,2020-06-02 02:00:00,1091.556,20.2,2.4,43.0,0.0,0.0,1,0,26,5,2,2
55107,28,2020-06-02 03:00:00,1080.108,19.5,1.5,42.0,0.0,0.0,1,0,27,5,2,3
55108,28,2020-06-02 04:00:00,1079.892,19.3,3.0,41.0,0.0,0.0,1,0,28,5,2,4
55109,28,2020-06-02 05:00:00,1154.196,18.5,0.6,41.0,0.0,0.0,1,0,29,5,2,5
55110,28,2020-06-02 06:00:00,1239.0839999999996,18.1,0.7,47.0,0.0,0.0,1,0,30,5,2,6
55111,28,2020-06-02 07:00:00,1341.792,19.9,0.6,43.0,0.0,0.8,1,0,31,5,2,7
55112,28,2020-06-02 08:00:00,1623.456,22.9,0.6,40.0,0.0,0.9,1,0,32,5,2,8
55113,28,2020-06-02 09:00:00,1764.504,23.6,2.8,40.0,0.0,1.0,1,0,33,5,2,9
55114,28,2020-06-02 10:00:00,1888.38,24.0,3.1,35.0,0.0,1.0,1,0,34,5,2,10
55115,28,2020-06-02 11:00:00,1913.004,24.2,2.9,38.0,0.0,1.0,1,0,35,5,2,11
55116,28,2020-06-02 12:00:00,1944.648,24.6,4.0,40.0,0.0,1.0,1,0,36,5,2,12
55117,28,2020-06-02 13:00:00,1926.504,24.2,3.6,41.0,0.0,1.0,1,0,37,5,2,13
55118,28,2020-06-02 14:00:00,1924.992,24.0,4.6,52.0,0.0,1.0,1,0,38,5,2,14
55119,28,2020-06-02 15:00:00,1868.616,22.3,5.9,64.0,0.0,1.0,1,0,39,5,2,15
55120,28,2020-06-02 16:00:00,1992.492,21.5,5.6,58.0,0.0,1.0,1,0,40,5,2,16
55121,28,2020-06-02 17:00:00,1916.46,21.3,4.5,65.0,0.0,1.0,1,0,41,5,2,17
55122,28,2020-06-02 18:00:00,1849.284,21.1,3.4,46.0,0.0,1.0,1,0,42,5,2,18
55123,28,2020-06-02 19:00:00,1846.152,19.6,6.0,71.0,0.0,0.1,1,0,43,5,2,19
55124,28,2020-06-02 20:00:00,1758.456,19.4,6.2,72.0,0.0,0.0,1,0,44,5,2,20
55125,28,2020-06-02 21:00:00,1620.0,19.5,5.6,70.0,0.0,0.0,1,0,45,5,2,21
55126,28,2020-06-02 22:00:00,1410.588,19.8,6.1,64.0,0.0,0.0,1,0,46,5,2,22
55127,28,2020-06-02 23:00:00,1136.592,19.7,5.6,60.0,0.0,0.0,1,0,47,5,2,23
55128,28,2020-06-03 00:00:00,1129.464,19.8,7.4,57.0,0.0,0.0,1,0,48,5,3,0
55129,28,2020-06-03 01:00:00,1084.32,19.4,6.2,64.0,0.0,0.0,1,0,49,5,3,1
55130,28,2020-06-03 02:00:00,1033.776,19.1,5.0,75.0,0.0,0.0,1,0,50,5,3,2
55131,28,2020-06-03 03:00:00,908.928,18.8,4.9,81.0,0.0,0.0,1,0,51,5,3,3
55132,28,2020-06-03 04:00:00,911.196,18.9,4.0,84.0,0.0,0.0,1,0,52,5,3,4
55133,28,2020-06-03 05:00:00,916.704,18.7,2.8,87.0,0.0,0.0,1,0,53,5,3,5
55134,28,2020-06-03 06:00:00,1038.204,18.8,2.6,87.0,0.0,0.0,1,0,54,5,3,6
55135,28,2020-06-03 07:00:00,1219.968,19.3,3.4,84.0,0.0,0.0,1,0,55,5,3,7
55136,28,2020-06-03 08:00:00,1708.236,20.2,2.2,82.0,0.0,0.0,1,0,56,5,3,8
55137,28,2020-06-03 09:00:00,1784.7,19.3,4.1,87.0,0.0,0.0,1,0,57,5,3,9
55138,28,2020-06-03 10:00:00,1928.772,20.8,2.6,81.0,0.0,0.0,1,0,58,5,3,10
55139,28,2020-06-03 11:00:00,1973.376,21.2,5.0,82.0,0.0,0.1,1,0,59,5,3,11
55140,28,2020-06-03 12:00:00,2110.86,23.3,5.4,71.0,0.0,0.3,1,0,60,5,3,12
55141,28,2020-06-03 13:00:00,2133.324,25.4,4.0,64.0,0.0,0.9,1,0,61,5,3,13
55142,28,2020-06-03 14:00:00,2277.288,24.2,4.8,71.0,0.0,1.0,1,0,62,5,3,14
55143,28,2020-06-03 15:00:00,2149.956,24.4,4.8,68.0,0.0,1.0,1,0,63,5,3,15
55144,28,2020-06-03 16:00:00,2124.036,24.2,5.4,71.0,0.0,1.0,1,0,64,5,3,16
55145,28,2020-06-03 17:00:00,2114.208,23.5,5.8,75.0,0.0,0.6,1,0,65,5,3,17
55146,28,2020-06-03 18:00:00,1917.0,23.4,5.8,75.0,0.0,0.4,1,0,66,5,3,18
55147,28,2020-06-03 19:00:00,1923.156,22.3,4.9,81.0,0.0,0.6,1,0,67,5,3,19
55148,28,2020-06-03 20:00:00,1665.576,22.0,5.2,84.0,0.0,0.0,1,0,68,5,3,20
55149,28,2020-06-03 21:00:00,1580.04,21.8,4.9,88.0,0.0,0.0,1,0,69,5,3,21
55150,28,2020-06-03 22:00:00,1281.636,21.0,4.2,92.0,0.0,0.0,1,0,70,5,3,22
55151,28,2020-06-03 23:00:00,1292.436,21.2,3.8,91.0,0.0,0.0,1,0,71,5,3,23
55152,28,2020-06-04 00:00:00,1235.304,20.7,2.7,93.0,0.0,0.0,1,0,72,5,4,0
55153,28,2020-06-04 01:00:00,1227.528,20.9,5.3,92.0,0.0,0.0,1,0,73,5,4,1
55154,28,2020-06-04 02:00:00,1274.832,21.0,4.9,91.0,0.0,0.0,1,0,74,5,4,2
55155,28,2020-06-04 03:00:00,1241.6760000000004,21.1,5.5,90.0,0.0,0.0,1,0,75,5,4,3
55156,28,2020-06-04 04:00:00,1242.3239999999996,21.0,5.5,90.0,0.0,0.0,1,0,76,5,4,4
55157,28,2020-06-04 05:00:00,1290.276,21.0,6.3,90.0,0.0,0.0,1,0,77,5,4,5
55158,28,2020-06-04 06:00:00,1380.024,20.9,4.4,91.0,0.0,0.0,1,0,78,5,4,6
55159,28,2020-06-04 07:00:00,1553.688,21.1,4.3,89.0,0.0,0.0,1,0,79,5,4,7
55160,28,2020-06-04 08:00:00,1832.652,22.4,2.3,83.0,0.0,0.2,1,0,80,5,4,8
55161,28,2020-06-04 09:00:00,1945.512,23.8,2.9,77.0,0.0,0.7,1,0,81,5,4,9
55162,28,2020-06-04 10:00:00,2144.124,24.3,4.0,79.0,0.0,1.0,1,0,82,5,4,10
55163,28,2020-06-04 11:00:00,2065.176,25.6,3.2,71.0,0.0,1.0,1,0,83,5,4,11
55164,28,2020-06-04 12:00:00,2172.096,25.9,4.4,71.0,0.0,1.0,1,0,84,5,4,12
55165,28,2020-06-04 13:00:00,2207.196,25.6,3.4,71.0,0.0,1.0,1,0,85,5,4,13
55166,28,2020-06-04 14:00:00,2300.292,26.5,4.7,66.0,0.0,1.0,1,0,86,5,4,14
55167,28,2020-06-04 15:00:00,2277.072,25.2,4.5,69.0,0.0,1.0,1,0,87,5,4,15
55168,28,2020-06-04 16:00:00,2184.408,24.1,4.3,71.0,0.0,1.0,1,0,88,5,4,16
55169,28,2020-06-04 17:00:00,2348.568,23.2,5.8,72.0,0.0,1.0,1,0,89,5,4,17
55170,28,2020-06-04 18:00:00,2180.088,21.9,4.6,77.0,0.0,1.0,1,0,90,5,4,18
55171,28,2020-06-04 19:00:00,1985.58,21.1,4.3,79.0,0.0,0.3,1,0,91,5,4,19
55172,28,2020-06-04 20:00:00,1944.432,20.6,4.2,82.0,0.0,0.0,1,0,92,5,4,20
55173,28,2020-06-04 21:00:00,1609.4160000000004,22.5,3.3,74.0,0.0,0.0,1,0,93,5,4,21
55174,28,2020-06-04 22:00:00,1390.8239999999996,20.7,2.2,82.0,0.0,0.0,1,0,94,5,4,22
55175,28,2020-06-04 23:00:00,1313.28,21.8,3.7,77.0,0.0,0.0,1,0,95,5,4,23
55176,28,2020-06-05 00:00:00,1380.24,22.2,5.3,76.0,0.0,0.0,1,0,96,5,5,0
55177,28,2020-06-05 01:00:00,1363.8239999999996,21.8,4.1,78.0,0.0,0.0,1,0,97,5,5,1
55178,28,2020-06-05 02:00:00,1392.876,21.5,1.1,80.0,0.0,0.0,1,0,98,5,5,2
55179,28,2020-06-05 03:00:00,1376.568,21.4,2.4,82.0,0.0,0.0,1,0,99,5,5,3
55180,28,2020-06-05 04:00:00,1270.836,20.8,2.8,86.0,0.0,0.0,1,0,100,5,5,4
55181,28,2020-06-05 05:00:00,1289.196,20.4,1.8,87.0,0.0,0.0,1,0,101,5,5,5
55182,28,2020-06-05 06:00:00,1477.332,19.7,2.0,90.0,0.0,0.0,1,0,102,5,5,6
55183,28,2020-06-05 07:00:00,1641.924,21.5,1.2,81.0,0.0,0.3,1,0,103,5,5,7
55184,28,2020-06-05 08:00:00,1751.544,24.9,0.3,68.0,0.0,0.9,1,0,104,5,5,8
55185,28,2020-06-05 09:00:00,1779.192,23.8,1.5,74.0,0.0,1.0,1,0,105,5,5,9
55186,28,2020-06-05 10:00:00,2015.28,24.2,1.5,75.0,0.0,1.0,1,0,106,5,5,10
55187,28,2020-06-05 11:00:00,2012.688,24.9,1.6,68.0,0.0,1.0,1,0,107,5,5,11
55188,28,2020-06-05 12:00:00,2096.82,25.3,1.7,69.0,0.0,1.0,1,0,108,5,5,12
55189,28,2020-06-05 13:00:00,2144.664,25.2,2.9,69.0,0.0,1.0,1,0,109,5,5,13
55190,28,2020-06-05 14:00:00,2210.436,25.3,2.6,69.0,0.0,1.0,1,0,110,5,5,14
55191,28,2020-06-05 15:00:00,2264.004,26.2,1.8,63.0,0.0,0.9,1,0,111,5,5,15
55192,28,2020-06-05 16:00:00,2239.164,23.6,2.0,76.0,0.0,1.0,1,0,112,5,5,16
55193,28,2020-06-05 17:00:00,2251.584,24.2,2.0,72.0,0.0,1.0,1,0,113,5,5,17
55194,28,2020-06-05 18:00:00,2232.684,21.9,1.2,85.0,0.0,0.9,1,0,114,5,5,18
55195,28,2020-06-05 19:00:00,2193.156,19.9,2.5,91.0,0.0,0.0,1,0,115,5,5,19
55196,28,2020-06-05 20:00:00,2142.828,19.2,2.3,88.0,0.0,0.0,1,0,116,5,5,20
55197,28,2020-06-05 21:00:00,1954.476,19.2,2.5,85.0,0.0,0.0,1,0,117,5,5,21
55198,28,2020-06-05 22:00:00,1661.58,19.2,2.5,82.0,0.0,0.0,1,0,118,5,5,22
55199,28,2020-06-05 23:00:00,1575.2879999999998,18.6,2.4,88.0,0.0,0.0,1,0,119,5,5,23
